가격,"값

"
눈어림,"눈대중, 눈짐작

"
눈언저리,"눈가

"
눈인사,"목례

"
눈짐작,"눈대중, 눈어림

"
눈초리,"눈꼬리

"
눈총,"눈살2

"
느림뱅이,"느림보

"
느림보,"느림뱅이

"
늑골,"갈비, 갈비뼈

"
늑대,"이리1

"
늑장,"늦장

"
늘그막,"노년, 만년1

"
늘푸른나무,"상록수

"
늙은이,"노인
"
능구렁이,"구렁이

"
능변,"달변
"
능변,"달변

"
늦가을,"만추
"
늦장,"늑장

"
늪지,"늪지대

"
늪지대,"늪지

"
다과,"다소1

"
다듬이,"다듬이질, 다듬질

"
다듬이질,"다듬이, 다듬질

"
다듬질,"다듬이, 다듬이질

"
다락,"다락방

"
다락방,"다락

"
다리,"교량

"
다면,"다방면

"
다방,"다실

"
다방면,"다면

"
다실,"다방

"
다이아,"금강석, 다이아몬드

"
다이아몬드,"금강석, 다이아

"
다행,"행2
"
다홍,"다홍색

"
다홍색,"다홍, 진홍

"
단결,"단합

"
단계,"계단

"
단골,"단골집

"
단골,"단골손님

"
단골손님,"단골

"
단골집,"단골

"
단교,"절교

"
단기,"단기간
"
단기간,"단기1
"
단련,"연마

"
단말기,"단말 장치

"
단명,"박명1

"
단물,"담수, 민물

"
단서,"단초, 실마리

"
단선,"외줄

"
단신,"홀몸

"
단어,"낱말

"
단역,"엑스트라

"
단음,"짧은소리
"
단잠,"숙면

"
단장,"화장1

"
단점,"결점
"
단초,"단서2, 실마리

"
단편,"단편 소설
"
단편,"파편

"
단편,"파편

"
단풍,"단풍나무

"
단풍나무,"단풍

"
단합,"단결

"
단행,"결행

"
달걀,"계란

"
달거리,"생리, 월경

"
달동네,"산동네

"
달리기,"경주2

"
달변,"능변

"
달변,"능변

"
달빛,"월광

"
달음박질,"달음질, 뜀박질, 뜀질

"
달음질,"달음박질, 뜀박질, 뜀질

"
닭싸움,"투계

"
담,"담장

"
담,"담력

"
담,"쓸개

"
담당,"담당자

"
담당자,"담당

"
담배꽁초,"꽁초

"
담수,"단물, 민물

"
담요,"모포

"
담장,"담1

"
담쟁이,"담쟁이덩굴

"
담쟁이덩굴,"담쟁이

"
답,"대답

"
답,"해답

"
답,"회답

"
답보,"제자리걸음

"
답습,"인습

"
답신,"회신

"
답안지,"답지

"
답지,"답안지

"
당,"당류

"
당,"정당

"
당국,"당사국

"
당근,"홍당무

"
당나귀,"나귀

"
당년,"금년, 올해

"
당뇨,"당뇨병

"
당뇨병,"당뇨

"
당류,"당1

"
당사국,"당국2

"
당사자,"본인1
"
당선,"입선
"
당숙,"종숙

"
당초,"애당초, 애초
"
당해,"해당

"
닿소리,"자음
"
대,"줏대

"
대,"세대1

"
대가,"거장

"
대가,"대금2

"
대강대강,"대충대충

"
대검,"대검찰청

"
대검찰청,"대검2

"
대궐,"궁2, 궁궐, 궁전, 궁정, 전각

"
대금,"대가2

"
대꾸,"말대꾸

"
대낮,"백주

"
대단원,"대미1

"
대담,"대화

"
대답,"답

"
대대손손,"자손만대, 자자손손

"
대두,"콩

"
대략적,"개략적2

"
대로,"신작로, 큰길
"
대리인,"대리자

"
대리자,"대리인

"
대립,"대치2

"
대만,"타이완

"
대미,"대단원

"
대변인,"대변자

"
대변자,"대변인

"
대부,"거부1

"
대사,"큰일1

"
대사,"큰일2

"
대상,"거상

"
대시,"말바꿈표, 줄표

"
대우,"대접2

"
대인,"성인1, 어른
"
대자보,"벽보

"
대장,"큰창자
"
대장부,"남아, 장부
"
대적,"대도1

"
대접,"대우

"
대중가요,"가요

"
대중목욕탕,"공중목욕탕

"
대체,"교체

"
대치,"대립

"
대통령제,"대통령 중심제
"
대표,"대표자

"
대표자,"대표

"
대풍,"대풍년

"
대풍년,"대풍
"
대필,"자필

"
대학,"단과 대학

"
대학자,"석학

"
대한민국,"한국

"
대화,"대담2

"
더듬이,"촉각1

"
더운물,"온수
"
더하기,"플러스
"
덕,"덕분, 덕택

"
덕,"공덕

"
덕분,"덕, 덕택

"
덕택,"덕분

"
덜미,"목덜미

"
덧셈,"가산1
"
덩굴,"넝쿨

"
덩어리,"덩이

"
덩이,"덩어리

"
덩치,"몸집, 체구

"
덮개,"뚜껑

"
데모,"시위2

"
데모대,"시위대

"
데생,"소묘

"
데스크톱,"데스크톱 컴퓨터

"
데이터,"자료

"
도공,"옹기장이

"
도깨비시장,"도떼기시장

"
도달,"당도

"
도둑,"도적

"
도둑질,"도적질

"
도떼기시장,"도깨비시장

"
도래,"전래

"
도로,"길1

"
도륙,"도살
"
도망,"도주

"
도박,"노름

"
도박꾼,"노름꾼

"
도박장,"노름판, 도박판

"
도박판,"노름판, 도박장

"
도보,"보행

"
도사,"도인

"
도산,"파산

"
도살,"도륙

"
도색,"색칠

"
도서,"책, 서적, 서책, 책자

"
도시,"도회, 도회지

"
도시민,"도시인

"
도시인,"도시민

"
도움말,"조언

"
도인,"도사

"
도장,"인장

"
도적,"도둑

"
도적질,"도둑질

"
도정,"노정

"
도제,"제자

"
도주,"도망

"
도중,"중도1
"
도착순,"선착순

"
도처,"곳곳, 여기저기

"
도합,"합계

"
도회,"도시, 도회지

"
도회지,"도회, 도시

"
독,"독약

"
독,"독기

"
독감,"유행성 감기, 인플루엔자

"
독기,"독2

"
독뱀,"독사

"
독사,"독뱀

"
독약,"독2
"
독어,"독일어

"
독일어,"독어

"
독자,"외아들

"
독재,"독재 정치

"
독점,"독차지

"
독차지,"독점

"
돈,"화폐, 금전

"
돈가스,"포크커틀릿

"
돋보기,"돋보기안경

"
돋보기,"확대경

"
돋보기안경,"돋보기

"
돌,"석재

"
돌,"바둑돌

"
돌개바람,"회오리바람

"
돌계단,"돌층계

"
돌대가리,"돌머리

"
돌림,"돌림병, 유행병

"
돌림,"항렬

"
돌림병,"돌림, 유행병

"
돌머리,"돌대가리

"
돌부처,"석불

"
돌산,"석산

"
돌층계,"돌계단

"
돌탑,"석탑

"
돌팔매,"돌팔매질

"
돌팔매질,"돌팔매

"
동,"동녘, 동쪽

"
동,"동사무소

"
동,"구리

"
동감,"공감

"
동갑,"동년

"
동계,"겨울철
"
동공,"눈동자

"
동기,"형제
"
동기,"동기생

"
동기생,"동기2, 동창생

"
동남,"동남쪽
"
동남아,"동남아시아

"
동남아시아,"동남아

"
동남쪽,"동남

"
동남풍,"남동풍

"
동네,"마을

"
동년,"동갑

"
동녘,"동1, 동쪽
"
동력선,"모터보트

"
동류,"동종

"
동리,"마을

"
동면,"겨울잠

"
동무,"벗, 친구

"
동문,"동창

"
동문회,"동창회

"
동반,"동행

"
동백,"동백나무

"
동백나무,"동백

"
동복,"겨울옷
"
동북,"동북쪽
"
동북방,"동북쪽

"
동북쪽,"동북, 동북방

"
동사무소,"동 주민 센터, 동2

"
동성애,"동성연애
"
동성애자,"동성연애자, 호모

"
동성연애,"동성애

"
동성연애자,"동성애자

"
동우회,"클럽
"
동음어,"동음이의어

"
동음이의어,"동음어

"
동의,"이의2

"
동자승,"동승

"
동정남,"숫총각, 총각

"
동정녀,"숫처녀, 처녀

"
동종,"동류

"
동쪽,"동1, 동녘, 동방1
"
동창,"동문1, 동학1

"
동창,"동창생

"
동창생,"동기생, 동창

"
동창회,"동문회

"
동풍,"봄바람, 춘풍

"
동학,"동창, 동문1
"
동행,"동반

"
동행,"길동무

"
동향,"경향, 흐름

"
동화집,"동화책

"
동화책,"동화집

"
돛단배,"범선

"
돼지기름,"돼지비계

"
돼지비계,"돼지기름

"
된소리,"경음
"
두뇌,"뇌

"
두뇌,"머리

"
두둑,"두렁, 이랑1

"
두렁,"두둑, 이랑1

"
두령,"두목, 수령3

"
두루미,"학

"
두말,"군말, 군소리

"
두메,"두메산골, 벽지1

"
두메산골,"두메

"
두목,"두령, 수령3

"
두발,"머리, 머리털

"
두엄,"퇴비

"
두통거리,"골칫거리

"
둔부,"엉덩이, 히프

"
둔치,"고수부지

"
둥우리,"보금자리

"
둥지,"보금자리

"
뒤꽁무니,"꽁무니

"
뒤꿈치,"발꿈치, 발뒤꿈치

"
뒤꿈치,"발꿈치, 발끝, 발뒤꿈치, 발아래

"
뒤뜰,"뒷마당
"
뒤쪽,"후방
"
뒤치다꺼리,"뒷바라지, 치다꺼리

"
뒤통수,"뒷골, 뒷머리

"
뒷골,"뒤통수, 뒷머리

"
뒷날,"후일, 훗날

"
뒷마당,"뒤뜰
"
뒷말,"뒷소리

"
뒷머리,"뒷골, 뒤통수
"
뒷면,"이면2, 후면
"
뒷무릎,"오금

"
뒷문,"후문
"
뒷바라지,"뒤치다꺼리, 치다꺼리

"
뒷받침,"지원1

"
뒷사람,"후임자
"
뒷설거지,"설거지

"
뒷소리,"뒷말

"
뒷일,"후사2

"
뒷조사,"내사

"
드라이,"드라이클리닝

"
드라이어,"헤어드라이어

"
드라이어,"건조기2

"
드라이클리닝,"드라이

"
드럼,"드럼통

"
드럼통,"드럼

"
들고양이,"살쾡이

"
들꽃,"야생화

"
들나물,"야채

"
등걸,"나뭇등걸
"
등골,"척추, 척추뼈

"
등극,"즉위

"
등급,"등위

"
등기,"등기 우편

"
등목,"등물, 목물

"
등물,"등목, 목물

"
등불,"등잔불

"
등성이,"산등, 산등성이

"
등위,"등급

"
등잔불,"등불

"
디스크,"음반, 판3

"
디스플레이,"전시1, 진열

"
디저트,"후식

"
따귀,"뺨따귀

"
딴마음,"타의

"
딴말,"딴소리

"
딴말,"딴소리

"
딴소리,"딴말

"
딴소리,"딴말

"
딴전,"딴청

"
딴청,"딴전

"
딸,"여식
"
땀,"바늘땀

"
땅,"육지

"
땅값,"지가

"
땅거미,"황혼

"
땅굴,"토굴

"
땅덩어리,"땅덩이

"
땅덩이,"땅덩어리

"
땅딸보,"땅딸이

"
땅딸이,"땅딸보

"
땅바닥,"지면1, 지상1

"
때,"계절

"
땔나무,"나무

"
땜,"땜질

"
땜,"땜질

"
땜,"땜질

"
땜장이,"용접공

"
땜질,"땜1
본말 때움질

"
땜질,"땜1
본말 때움질

"
땜질,"땜1
본말 때움질

"
땡볕,"뙤약볕

"
떠돌이,"방랑자

"
떼,"억지

"
뙤약볕,"땡볕

"
뚜껑,"덮개
"
뚱뚱보,"뚱뚱이, 뚱보
"
뚱뚱이,"뚱뚱보, 뚱보
"
뚱보,"뚱뚱이, 뚱뚱보
"
뜀박질,"뜀질

"
뜀박질,"달음박질, 달음질, 뜀질

"
뜀질,"뜀박질

"
뜀질,"달음박질, 달음질, 뜀박질

"
뜬소문,"낭설, 유언비어

"
뜻,"의도, 의사1, 의지2, 의향

"
뜻,"의미, 의의

"
뜻글자,"표의 문자

"
뜻밖,"의외

"
라인,"선4

"
램프,"남포, 남포등

"
럭비,"럭비 풋볼

"
레이다,"레이더

"
레이더,"레이다

"
레일,"철길, 철도, 철로

"
레코드,"레코드판

"
레코드판,"레코드

"
렌즈,"콘택트렌즈

"
로봇,"인조인간

"
로봇,"꼭두각시, 바지저고리, 허수아비

"
루주,"립스틱

"
리그,"리그전

"
리그전,"리그
"
리스트,"목록

"
리얼리즘,"사실주의

"
리콜,"리콜제

"
리콜제,"리콜

"
리포트,"보고서, 보고2

"
리프트,"승강기, 엘리베이터

"
립스틱,"루주

"
마,"마귀, 악마

"
마감,"기한

"
마귀,"마1

"
마귀,"사탄

"
마디,"소절

"
마름질,"재단2

"
마마,"천연두

"
마무리,"결론, 맺음말

"
마법,"마술, 요술

"
마사지,"안마

"
마수,"마수걸이

"
마수걸이,"개시1, 마수1
"
마술,"마법, 요술

"
마스크,"가면, 탈1

"
마스크,"방독면

"
마을,"동네, 동리, 촌1, 촌락
"
마음보,"심보
"
마음속,"가슴속, 심중, 염두, 의중
"
마음씨,"심정
"
마이너스,"음극, 음2
"
마이너스,"빼기
"
마이너스,"음2
"
마이신,"항생제

"
마침표,"온점, 종지부

"
마후라,"머플러
"
막걸리,"탁주

"
막노동,"막일
"
막일,"막노동
"
막후,"배후

"
만개,"만발

"
만국,"만방2

"
만기,"말기

"
만날,"맨날

"
만년,"노년, 늘그막

"
만대,"만세1

"
만물,"만유

"
만발,"만개

"
만방,"만국

"
만삭,"만월

"
만세,"만대

"
만수,"장수2

"
만신,"온몸, 일신, 혼신, 전신1

"
만약,"만일1

"
만월,"보름달

"
만월,"만삭

"
만유,"만물

"
만인,"뭇사람

"
만일,"만약1

"
만추,"늦가을

"
만화방,"만홧가게

"
만홧가게,"만화방

"
맏딸,"장녀, 큰딸
"
맏며느리,"큰며느리
"
맏상제,"상주2

"
맏손자,"장손

"
맏아들,"장남, 장자, 큰아들
"
맏이,"첫째1
"
맏형,"큰형

"
말,"소리

"
말기,"만기
"
말꼬리,"말끝

"
말끝,"말꼬리

"
말놀이,"말장난

"
말다툼,"말싸움, 설전, 언쟁, 입씨름

"
말단,"말미2

"
말대꾸,"대꾸
"
말동무,"말벗

"
말라리아,"학질

"
말미,"말단

"
말바꿈표,"대시, 줄표

"
말벗,"말동무

"
말솜씨,"구변, 말재주, 말주변, 언변, 화술

"
말싸움,"말다툼

"
말장난,"말놀이

"
말재주,"구변, 말솜씨, 말주변, 언변, 화술

"
말주변,"구변, 말솜씨, 말재주, 언변, 화술

"
말초적,"지엽적1

"
말투,"어투
"
망령,"노망

"
망발,"망언

"
망언,"망발

"
망울,"꽃망울

"
맞돈,"현찰, 현금

"
맞은쪽,"맞은편

"
맞은편,"맞은쪽

"
맞춤법,"정서법, 철자법

"
매,"송골매

"
매개물,"매개체

"
매개체,"매개물

"
매너리즘,"타성

"
매년,"매해1

"
매니저,"관리인, 지배인

"
매달,"매월1

"
매상,"판매액, 매상액

"
매상액,"판매액, 매상

"
매식,"외식

"
매월,"매달1

"
매음,"매춘

"
매일,"일일2

"
매일반,"매한가지
"
매춘,"매음

"
매춘부,"창녀

"
매트,"매트리스

"
매트리스,"매트

"
매표구,"매표창구

"
매표창구,"매표구

"
매한가지,"매일반

"
매해,"매년1

"
매형,"자형
"
맥,"맥락

"
맥,"광맥

"
맥,"맥박

"
맥락,"맥

"
맥박,"맥

"
맨눈,"육안

"
맨몸,"나신, 나체, 알몸

"
맨손,"백수1
"
맨손,"빈손

"
맵시,"태

"
맹공,"맹공격

"
맹공격,"맹공

"
맹아,"움, 새싹

"
맺음말,"결론, 마무리

"
머리,"두뇌

"
머리,"두발, 머리털

"
머리글자,"이니셜

"
머리기사,"톱2

"
머리꼭지,"정수리

"
머리빗,"빗

"
머리털,"두발, 머리

"
머플러,"마후라

"
먹,"먹물
"
먹구름,"먹장구름

"
먹물,"먹

"
먹성,"식성

"
먹장구름,"먹구름

"
먼젓번,"지난번

"
멍청이,"멍텅구리

"
멍텅구리,"멍청이

"
메뉴,"메뉴판, 차림표

"
메뉴판,"메뉴

"
메모리,"기억 장치

"
메아리,"산울림

"
메일,"전자 우편, 이메일

"
면,"국수

"
면도,"면도칼

"
면도칼,"면도

"
면모,"면목

"
면목,"면모

"
면목,"낯

"
면상,"용모

"
면식,"안면2

"
면접,"면접시험

"
면접시험,"면접
"
멸균,"살균

"
명,"목숨

"
명,"운명1, 명운

"
명,"명령

"
명가,"명문2

"
명가,"명인, 명수1

"
명년,"내년

"
명도,"밝기
"
명란,"명란젓

"
명란젓,"명란

"
명령,"명3

"
명목,"명분, 명색

"
명문,"명가

"
명물,"명산물

"
명분,"명목, 명색, 이름

"
명산물,"명물

"
명색,"명목, 명분

"
명세,"내역

"
명세서,"내역서

"
명수,"명가, 명인

"
명승,"경승

"
명승,"명승지

"
명승지,"명승

"
명예,"이름

"
명예퇴직,"명퇴
"
명운,"명2, 운명1

"
명운,"명2, 운명1

"
명의,"이름

"
명인,"명가, 명수1

"
명일,"내일1

"
명작,"걸작

"
명절,"명절날

"
명절날,"명절

"
명주실,"견사

"
명찰,"이름표

"
명퇴,"명예퇴직

"
명필,"명필가

"
명필가,"명필

"
모국어,"모어

"
모내기,"모심기

"
모심기,"모내기

"
모어,"모국어

"
모음,"홀소리
"
모조,"모조품

"
모조품,"모조

"
모종삽,"꽃삽

"
모터,"전동기

"
모터보트,"동력선

"
모티브,"모티프
"
모티프,"모티브

"
모포,"담요

"
모피,"털가죽

"
목,"목구멍

"
목공,"목수

"
목구멍,"목1

"
목덜미,"덜미

"
목돈,"뭉칫돈
"
목례,"눈인사

"
목록,"리스트

"
목물,"등목, 등물

"
목수,"목공

"
목숨,"명2

"
목욕탕,"욕탕

"
목전,"눈앞

"
목전,"눈앞

"
목청,"성대

"
목초,"초목

"
목초,"꼴2

"
몬순,"계절풍

"
몰두,"골몰
"
몰매,"뭇매

"
몰아,"무아

"
몰염치,"무염치
"
몸단장,"몸치장, 몸차림

"
몸무게,"체중

"
몸보신,"보신2

"
몸집,"덩치, 체구

"
몸차림,"몸단장, 몸치장

"
몸치장,"몸단장, 몸차림

"
못자리,"묘판

"
몽고,"몽골

"
몽골,"몽고

"
묘법,"묘책

"
묘비,"비4

"
묘소,"산소1

"
묘지,"무덤

"
묘책,"묘법

"
묘판,"못자리

"
무게,"중량

"
무고,"무사2

"
무궁,"무극

"
무극,"무궁

"
무기,"병기

"
무늬,"문양

"
무덤,"묘지
"
무명지,"약손가락

"
무사,"무고

"
무술,"무예

"
무심결,"무심중

"
무심중,"무심결

"
무아,"몰아

"
무아경,"무아지경

"
무아지경,"무아경

"
무언극,"팬터마임

"
무염치,"몰염치

"
무예,"무술

"
무용,"유용1

"
묵념,"묵도

"
묵도,"묵념

"
묶음표,"괄호

"
문고,"서고

"
문고,"문고본

"
문고본,"문고

"
문구,"글귀

"
문구,"문방구

"
문구점,"문방구

"
문기둥,"문설주

"
문단,"문학계

"
문맹,"까막눈, 까막눈이, 눈뜬장님

"
문명국,"문명국가

"
문명국가,"문명국

"
문방구,"문구2

"
문방구,"문구점

"
문벌,"가문

"
문병,"병문안

"
문상,"조문2

"
문상객,"조문객

"
문설주,"문기둥

"
문양,"무늬

"
문어,"글말
"
문어,"글말, 문자 언어
"
문장,"문장가

"
문재,"글재주

"
문책,"힐문

"
문패,"명패

"
문하,"문하생

"
문하생,"문하

"
문학가,"문학인

"
문학계,"문단2

"
문학인,"문학가

"
문헌학,"서지학

"
물갈퀴,"오리발

"
물감,"그림물감

"
물거품,"수포1

"
물거품,"수포1

"
물건,"상품2

"
물고기,"고기1

"
물기,"수분1

"
물길,"뱃길

"
물길,"수로

"
물렁뼈,"연골

"
물리,"물리학

"
물리학,"물리

"
물색,"물빛

"
물안경,"수경

"
물음표,"의문 부호

"
물티슈,"물휴지

"
물풀,"수초

"
물휴지,"물티슈

"
뭇매,"몰매

"
뭇사람,"만인

"
뭉칫돈,"목돈
"
미개인,"야만인
"
미개지,"미개척지

"
미개척지,"미개지

"
미결,"미결수

"
미결수,"미결

"
미궁,"미로

"
미궁,"미로

"
미끼,"낚싯밥

"
미네랄,"광물질

"
미녀,"미인
"
미들급,"중량급1

"
미래,"앞날
"
미로,"미궁

"
미로,"미궁

"
미수,"미수금

"
미수금,"미수1

"
미스터리,"추리 소설

"
미싱,"재봉틀

"
미완,"미완성

"
미완성,"미완
"
미용실,"미장원

"
미인,"미녀

"
미장원,"미용실

"
미치광이,"광인

"
미풍,"산들바람

"
민가,"여염집
"
민물,"단물, 담수
"
민심,"인심

"
민주,"민주주의

"
민주주의,"민주

"
밀림,"정글

"
밀월여행,"신혼여행

"
밑,"밑바닥

"
밑구멍,"밑

"
밑동,"밑

"
밑바닥,"기저, 밑

"
밑바닥,"기저

"
바,"스탠드바

"
바깥,"노천, 한데2, 밖

"
바느질,"침선

"
바느질감,"바느질거리

"
바느질거리,"바느질감

"
바늘구멍,"귀1, 바늘귀

"
바늘귀,"귀1, 바늘구멍

"
바늘땀,"땀2

"
바늘방석,"가시방석

"
바닷가,"해변, 해변가, 해안, 해안가

"
바닷길,"해로1

"
바닷물,"해수
"
바닷바람,"해풍

"
바둑돌,"돌2, 바둑알

"
바둑알,"바둑돌

"
바람개비,"팔랑개비

"
바람막이,"방풍

"
바른손,"오른손

"
바른쪽,"오른쪽, 바른편, 오른편, 우3, 우측, 우편1

"
바른편,"바른쪽, 오른편, 오른쪽, 우3, 우측, 우편1

"
바바리,"바바리코트

"
바바리코트,"바바리

"
바벨,"역기

"
바자,"바자회

"
바자회,"바자

"
바지저고리,"꼭두각시, 로봇, 허수아비

"
바퀴,"바퀴벌레

"
바퀴벌레,"바퀴2

"
바탕,"근간3, 근본

"
바통,"배턴

"
박대,"냉대1, 푸대접, 한대
"
박명,"단명

"
박빙,"살얼음

"
박스,"상자

"
박스,"상자

"
박스,"칸

"
박테리아,"균, 세균

"
밖,"노천, 바깥, 한데2

"
반군,"반란군

"
반기,"밥그릇

"
반대말,"반의어

"
반디,"개똥벌레, 반딧불, 반딧불이

"
반딧불,"개똥벌레, 반디, 반딧불이

"
반딧불이,"개똥벌레, 반디, 반딧불

"
반란군,"반군

"
반박,"논박

"
반생,"반평생

"
반소매,"반팔
"
반어,"아이러니

"
반전,"역전1

"
반절,"절반

"
반찬,"밥반찬, 찬

"
반찬거리,"찬거리

"
반팔,"반소매
"
반평생,"반생

"
반포,"공고2, 공시, 공포1

"
받침소리,"끝소리, 종성

"
발걸음,"걸음

"
발광체,"광원

"
발굽,"굽

"
발급,"발부

"
발길질,"발질

"
발꿈치,"뒤꿈치, 발뒤꿈치

"
발꿈치,"뒤꿈치, 발끝, 발뒤꿈치, 발아래

"
발끝,"뒤꿈치, 발꿈치, 발뒤꿈치, 발아래

"
발뒤꿈치,"뒤꿈치, 발꿈치

"
발뒤꿈치,"뒤꿈치, 발꿈치, 발끝, 발아래

"
발매,"판매

"
발버둥,"발버둥질

"
발버둥,"발버둥질

"
발버둥질,"발버둥

"
발버둥질,"발버둥

"
발부,"발급

"
발상지,"발원지

"
발송,"우송

"
발신,"송신

"
발신인,"발신자
"
발신자,"발신인
"
발아래,"뒤꿈치, 발꿈치, 발끝, 발뒤꿈치

"
발안,"발의

"
발원,"발원지

"
발원,"발원지

"
발원지,"발원1

"
발원지,"발상지, 발원1

"
발의,"발안

"
발자국,"자국1

"
발자취,"족적

"
발자취,"족적

"
발질,"발길질

"
발행인,"발행자, 펴낸이

"
발행인,"발행자
"
발행자,"발행인, 펴낸이

"
발행자,"발행인

"
발화,"점화

"
밝기,"광도

"
밝기,"명도

"
밤낮,"주야

"
밤샘,"철야
본말 밤새움

"
밤참,"야식

"
밥,"식사
"
밥그릇,"반기3

"
밥맛,"식욕, 입맛

"
밥반찬,"반찬

"
밥숟가락,"밥술
"
밥숟가락,"밥술
"
밥술,"밥숟가락

"
밥술,"밥숟가락

"
밥알,"밥풀

"
밥주걱,"주걱

"
밥주발,"주발
"
밥풀,"밥알

"
방관,"방치, 좌시

"
방구들,"온돌

"
방독면,"마스크

"
방랑자,"떠돌이

"
방문객,"방문자

"
방문자,"방문객

"
방사,"성교

"
방송망,"네트워크

"
방심,"부주의

"
방안,"방책

"
방앗간,"정미소, 제분소

"
방어진,"수비진

"
방언,"사투리
"
방책,"방안

"
방치,"방관, 좌시

"
방풍,"바람막이

"
방한,"내한

"
방해,"장애, 저해

"
방해물,"장애물

"
배,"선박

"
배,"갑절, 곱, 곱절

"
배,"곱, 곱절

"
배금주의,"황금만능주의

"
배달부,"배달원

"
배달원,"배달부

"
배분,"분배

"
배앓이,"복통

"
배앓이,"복통

"
배턴,"바통

"
배후,"막후

"
백모,"큰어머니
"
백묵,"분필

"
백부,"큰아버지
"
백색,"흰색
"
백수,"맨손

"
백정,"칼잡이

"
백조,"고니

"
백주,"대낮

"
백중,"난형난제, 백중지세

"
백중날,"백중

"
백중지세,"난형난제, 백중

"
백지,"백지상태

"
백지,"백지상태

"
백지,"백지상태

"
백지,"백지상태

"
백지상태,"백지

"
백지상태,"백지

"
백지상태,"백지

"
백지상태,"백지

"
백지장,"종잇장

"
뱀장어,"장어

"
뱃길,"물길
"
뱃사공,"사공

"
버그,"오류

"
버릇,"습관

"
번갯불,"전광

"
벌과금,"벌금

"
벌과금,"벌금

"
벌금,"벌과금

"
벌금,"벌과금
"
벌꿀,"꿀

"
벌목공,"벌목꾼

"
벌목꾼,"벌목공

"
벌통,"꿀통

"
범,"호랑이

"
범띠,"호랑이띠

"
범례,"일러두기

"
범부,"속인, 범인1

"
범선,"돛단배

"
범인,"범부, 속인

"
법,"법률

"
법률,"법1

"
법률안,"법안

"
법안,"법률안

"
벗,"동무, 친구

"
베,"삼베

"
벨트,"허리띠

"
벼,"나락1

"
벼락부자,"졸부

"
벼슬아치,"관리1, 관헌

"
벽보,"대자보

"
벽지,"두메
"
변경,"변방

"
변고,"탈2

"
변방,"변경1

"
변상,"변제

"
변상,"배상2

"
변소,"측간
"
변제,"변상

"
변천,"변화

"
변태,"탈바꿈

"
변화,"변천

"
별말,"별소리
"
별말,"별소리
"
별명,"별호
"
별세계,"별천지

"
별소리,"별말

"
별소리,"별말

"
별자리,"성좌

"
별천지,"별세계

"
별호,"호2

"
별호,"별명

"
볏짚,"짚

"
병간호,"병구완

"
병구완,"병간호

"
병균,"병원균

"
병기,"무기

"
병문안,"문병

"
병법,"전술

"
병사,"군사1, 병졸

"
병사,"군사2

"
병상,"병석

"
병석,"병상

"
병원균,"병균

"
병인,"병자, 환자

"
병자,"병인, 환자

"
병졸,"군사1, 병사1

"
병합,"합병

"
볕,"햇볕

"
보고,"보고서, 리포트

"
보고서,"보고2, 리포트

"
보금자리,"둥우리, 둥지

"
보기,"본보기, 본1

"
보너스,"상여금

"
보도,"인도2

"
보라,"보랏빛, 보라색

"
보라색,"보랏빛, 보라

"
보랏빛,"보라, 보라색

"
보류,"유보

"
보름,"보름날

"
보름날,"보름

"
보름달,"만월
"
보릿고개,"춘궁기

"
보물,"보화

"
보복,"앙갚음

"
보상금,"배상금

"
보신,"몸보신

"
보안경,"보호안경

"
보육원,"고아원

"
보좌,"옥좌

"
보통,"통상2

"
보통내기,"여간내기

"
보편,"일반
"
보편성,"일반성

"
보편적,"일반적1

"
보편화,"일반화

"
보행,"도보

"
보호안경,"보안경

"
보화,"보물

"
복더위,"삼복더위

"
복덩어리,"복덩이

"
복덩이,"복덩어리

"
복도,"골마루

"
복리,"복지

"
복사,"카피

"
복사뼈,"복숭아뼈

"
복숭아뼈,"복사뼈

"
복싱,"권투

"
복장,"옷차림

"
복지,"복리1

"
복통,"배앓이

"
복판,"중심
"
본,"본보기, 보기

"
본거지,"근거지

"
본국,"자국2
"
본디,"본래1, 본시1, 원래1

"
본딧말,"본말1
"
본뜻,"본심, 본의

"
본래,"본디1, 본시1, 원래1

"
본말,"본딧말

"
본말,"시종1

"
본명,"실명2
"
본문,"원문

"
본문,"원문

"
본바닥,"본바탕

"
본바탕,"본바닥, 본체
"
본보기,"표상

"
본보기,"보기, 본1

"
본봉,"기본급

"
본시,"본디1, 본래1, 원래1

"
본심,"본뜻, 본의

"
본심,"본의

"
본업,"본직, 주업
"
본원,"연원

"
본의,"본뜻, 본심

"
본의,"본심

"
본인,"당사자

"
본적,"본적지, 원적

"
본적지,"본적, 원적

"
본전,"원금
"
본직,"본업

"
본체,"본바탕

"
본토박이,"토박이, 토종

"
본회,"본회의

"
본회의,"본회

"
볼륨,"성량

"
볼모,"인질

"
볼모,"인질

"
볼일,"용건, 용무

"
볼트,"수나사
"
봄꽃,"춘화1

"
봄바람,"동풍, 춘풍

"
봉,"봉황, 봉황새

"
봉건,"봉건 제도

"
봉오리,"꽃봉오리

"
봉우리,"산봉우리
"
봉합선,"솔기

"
봉황,"봉2, 봉황새

"
봉황새,"봉2, 봉황

"
부끄러움,"수치1
"
부녀,"부녀자

"
부녀자,"부녀2
"
부대,"포, 포대

"
부동산,"복덕방

"
부모,"양친, 어버이
"
부문,"분야, 영역, 경지
"
부부,"내외2

"
부부간,"내외간, 내외지간, 부부지간

"
부부지간,"내외간, 부부간, 부부지간

"
부속,"부속품

"
